ID,Date,Price,Bedrooms,Bathrooms,Sqft Living,Sqft Lot,Floors,Waterfront,View,Condition,Grade,Sqft Above,Sqft Basement,Year Built,Year Renovated,ZipCode,Latitude,Longitude,Sqft Living 15,Sqft Lot 15,Median Price ID,Status,Month,Season,Median Price Season,Total Avarage Price,Sale Price,Profit,Renovation Sale Price,Profit Renovation
125059178,22-07-2014,510000.0,6,4.5,3300,7480,2.0,0,0,3,8,3300,0,1980,0,98052,47.7,-122.1,2470,7561,615000.0,Buy,7,Summer,511177.0,563088.5,663000.0,153000.0,795600.0,285600.0
200800480,06-11-2014,552321.0,3,2.5,1960,8469,2.0,0,0,4,8,1960,0,1984,0,98052,47.7,-122.1,2040,8189,615000.0,Buy,6,Summer,511177.0,563088.5,718017.3,165696.3,861620.8,309299.8
1523550480,13-06-2014,580000.0,3,2.5,2040,4627,2.0,0,0,3,8,2040,0,1992,0,98052,47.6,-122.1,2230,4500,615000.0,Buy,6,Summer,511177.0,563088.5,638000.0,58000.0,765600.0,185600.0
7525211410,15-07-2014,425500.0,3,2.5,1970,2752,2.0,0,0,3,8,1970,0,1978,0,98052,47.6,-122.1,1850,2778,615000.0,Buy,7,Summer,511177.0,563088.5,553150.0,127650.0,663780.0,238280.0
1786830090,08-07-2014,599000.0,3,2.0,2560,14680,1.0,0,0,3,8,1330,1230,1987,0,98052,47.6,-122.1,2390,13848,615000.0,Buy,8,Summer,511177.0,563088.5,658900.0,59900.0,790680.0,191680.0
5423600040,07-07-2014,542500.0,3,2.5,2040,10086,2.0,0,0,3,8,2040,0,1987,0,98052,47.7,-122.1,1940,10272,615000.0,Buy,7,Summer,511177.0,563088.5,705250.0,162750.0,846300.0,303800.0
1508210100,27-08-2014,442200.0,4,1.8,1620,8132,1.0,0,0,3,8,1620,0,1974,0,98052,47.7,-122.1,1920,8400,615000.0,Buy,8,Summer,511177.0,563088.5,574860.0,132660.0,689832.0,247632.0
7525100590,06-04-2015,382000.0,2,2.0,1350,2560,1.0,0,0,4,8,1350,0,1974,0,98052,47.6,-122.1,1800,2560,615000.0,Buy,6,Summer,511177.0,563088.5,496600.0,114600.0,595920.0,213920.0
8126300360,30-07-2014,445000.0,3,2.2,1800,11200,1.0,0,0,3,8,1270,530,1979,0,98052,47.7,-122.2,1940,11250,615000.0,Buy,7,Summer,511177.0,563088.5,578500.0,133500.0,694200.0,249200.0
7242800020,15-08-2014,277140.0,3,1.5,1190,785,2.0,0,0,3,8,920,270,2014,0,98052,47.7,-122.1,2820,5626,615000.0,Buy,8,Summer,511177.0,563088.5,360282.0,83142.0,432338.4,155198.4
623069068,27-06-2014,425000.0,3,1.0,1520,213444,1.5,0,3,5,8,1520,0,1988,0,98027,47.5,-122.1,2640,213444,570500.0,Buy,6,Summer,511177.0,540838.5,552500.0,127500.0,663000.0,238000.0
8650000070,08-08-2014,495000.0,5,2.8,2630,10165,1.0,0,0,4,8,1690,940,1976,0,98027,47.5,-122.0,2440,10165,570500.0,Buy,8,Summer,511177.0,540838.5,643500.0,148500.0,772200.0,277200.0
5561300640,06-05-2015,532000.0,3,2.2,1910,35015,1.0,0,0,4,8,1430,480,1977,0,98027,47.5,-122.0,2340,36680,570500.0,Buy,6,Summer,511177.0,540838.5,691600.0,159600.0,829920.0,297920.0
5561401110,27-06-2014,460000.0,4,2.5,2110,35091,1.0,0,0,4,8,1290,820,1985,0,98027,47.5,-122.0,2740,36427,570500.0,Buy,6,Summer,511177.0,540838.5,598000.0,138000.0,717600.0,257600.0
5561300750,25-07-2014,518000.0,4,2.2,2640,34870,1.0,0,0,3,8,1770,870,1977,0,98027,47.5,-122.0,2500,35580,570500.0,Buy,7,Summer,511177.0,540838.5,673400.0,155400.0,808080.0,290080.0
5561300380,07-08-2014,450000.0,4,2.5,2500,36254,1.0,0,0,4,8,1590,910,1978,0,98027,47.5,-122.0,2360,36254,570500.0,Buy,7,Summer,511177.0,540838.5,585000.0,135000.0,702000.0,252000.0
2323069073,22-06-2014,439500.0,3,2.5,2050,40003,1.0,0,0,4,8,1570,480,1977,0,98027,47.5,-122.0,2700,46769,570500.0,Buy,6,Summer,511177.0,540838.5,571350.0,131850.0,685620.0,246120.0
5710610670,23-07-2014,530000.0,4,2.5,2370,9601,1.0,0,0,3,8,1570,800,1976,0,98027,47.5,-122.1,2550,10500,570500.0,Buy,7,Summer,511177.0,540838.5,689000.0,159000.0,826800.0,296800.0
9414610010,17-06-2014,430000.0,3,2.0,1730,9000,1.0,0,0,3,8,1370,360,1978,0,98027,47.5,-122.0,2390,10000,570500.0,Buy,6,Summer,511177.0,540838.5,559000.0,129000.0,670800.0,240800.0
5561400440,27-08-2014,465000.0,4,2.5,3030,47958,1.0,0,0,3,8,1660,1370,1980,0,98027,47.5,-122.0,2740,36017,570500.0,Buy,8,Summer,511177.0,540838.5,604500.0,139500.0,725400.0,260400.0
8137500400,07-10-2014,545000.0,3,2.5,2140,40173,2.0,0,0,4,8,2140,0,1990,0,98027,47.5,-122.1,2380,43016,570500.0,Buy,7,Summer,511177.0,540838.5,599500.0,54500.0,719400.0,174400.0
9286100320,06-06-2014,471000.0,3,2.5,2030,2805,2.0,0,0,3,8,1720,310,2001,0,98027,47.5,-122.0,1670,2898,570500.0,Buy,6,Summer,511177.0,540838.5,612300.0,141300.0,734760.0,263760.0
9286100200,13-08-2014,450000.0,3,2.5,1670,2589,2.0,0,0,3,8,1670,0,2000,0,98027,47.5,-122.0,1670,2897,570500.0,Buy,8,Summer,511177.0,540838.5,585000.0,135000.0,702000.0,252000.0
5710500230,06-05-2015,545000.0,3,2.0,1900,9975,1.0,0,0,3,8,1500,400,1973,0,98027,47.5,-122.1,2140,9825,570500.0,Buy,6,Summer,511177.0,540838.5,599500.0,54500.0,719400.0,174400.0
8137500730,07-05-2014,500000.0,3,2.5,1940,37565,1.0,0,0,4,8,1940,0,1987,0,98027,47.5,-122.1,2560,37565,570500.0,Buy,7,Summer,511177.0,540838.5,650000.0,150000.0,780000.0,280000.0
5561000420,08-04-2015,490000.0,4,2.2,3390,39356,1.0,0,0,4,8,1640,1750,1964,0,98027,47.5,-122.0,2160,38061,570500.0,Buy,8,Summer,511177.0,540838.5,637000.0,147000.0,764400.0,274400.0
2294900010,13-08-2014,478000.0,3,1.8,2790,36585,1.0,0,0,4,8,1410,1380,1970,0,98027,47.5,-122.0,1900,45302,570500.0,Buy,8,Summer,511177.0,540838.5,621400.0,143400.0,745680.0,267680.0
9545230280,07-05-2014,560000.0,3,2.0,1860,13374,1.0,0,0,3,8,1860,0,1985,0,98027,47.5,-122.1,1960,9797,570500.0,Buy,7,Summer,511177.0,540838.5,616000.0,56000.0,739200.0,179200.0
8728550150,15-07-2014,545000.0,3,2.5,2660,20369,2.0,0,0,3,8,2660,0,1992,0,98027,47.5,-122.1,2720,12927,570500.0,Buy,7,Summer,511177.0,540838.5,599500.0,54500.0,719400.0,174400.0
9268850030,07-07-2014,420000.0,3,2.2,1620,1075,3.0,0,0,3,8,1540,80,2009,0,98027,47.5,-122.0,1620,1237,570500.0,Buy,7,Summer,511177.0,540838.5,546000.0,126000.0,655200.0,235200.0
291310340,08-07-2014,550000.0,3,3.5,2490,3582,2.0,0,0,3,8,1720,770,2005,0,98027,47.5,-122.1,1445,1590,570500.0,Buy,8,Summer,511177.0,540838.5,605000.0,55000.0,726000.0,176000.0
8648900110,26-08-2014,555000.0,3,2.5,1940,3211,2.0,0,0,3,8,1940,0,2009,0,98027,47.6,-122.1,1880,3078,570500.0,Buy,8,Summer,511177.0,540838.5,610500.0,55500.0,732600.0,177600.0
8562770250,07-05-2014,535000.0,3,2.5,2280,2289,2.0,0,0,3,8,1880,400,2006,0,98027,47.5,-122.1,2280,2425,570500.0,Buy,7,Summer,511177.0,540838.5,695500.0,160500.0,834600.0,299600.0
9268850290,06-03-2015,450000.0,3,2.2,1620,1057,3.0,0,0,3,8,1540,80,2009,0,98027,47.5,-122.0,1390,942,570500.0,Buy,6,Summer,511177.0,540838.5,585000.0,135000.0,702000.0,252000.0
6021501535,25-07-2014,430000.0,3,1.5,1580,5000,1.0,0,0,3,8,1290,290,1939,0,98117,47.7,-122.4,1570,4500,544000.0,Buy,7,Summer,511177.0,527588.5,559000.0,129000.0,670800.0,240800.0
6021503451,22-08-2014,443600.0,3,2.5,1430,1056,3.0,0,0,3,8,1430,0,2003,0,98117,47.7,-122.4,1310,2135,544000.0,Buy,8,Summer,511177.0,527588.5,576680.0,133080.0,692016.0,248416.0
2877100985,23-06-2014,490000.0,3,2.2,1470,2500,2.0,0,0,3,8,1080,390,1984,0,98117,47.7,-122.4,1640,4300,544000.0,Buy,6,Summer,511177.0,527588.5,637000.0,147000.0,764400.0,274400.0
6021503655,16-07-2014,375000.0,3,2.5,1330,816,3.0,0,0,3,8,1330,0,2004,0,98117,47.7,-122.4,1330,1113,544000.0,Buy,7,Summer,511177.0,527588.5,487500.0,112500.0,585000.0,210000.0
4449800681,23-06-2014,450000.0,4,1.8,2160,4333,1.0,0,0,4,8,1260,900,1942,0,98117,47.7,-122.4,1670,4426,544000.0,Buy,6,Summer,511177.0,527588.5,585000.0,135000.0,702000.0,252000.0
4442800166,07-04-2015,510000.0,3,3.0,1320,1012,3.0,0,0,3,8,1320,0,2009,0,98117,47.7,-122.4,1320,1536,544000.0,Buy,7,Summer,511177.0,527588.5,663000.0,153000.0,795600.0,285600.0
2267000453,27-06-2014,415000.0,3,2.5,1060,1536,2.0,0,0,3,8,1060,0,2000,0,98117,47.7,-122.4,1220,1316,544000.0,Buy,6,Summer,511177.0,527588.5,539500.0,124500.0,647400.0,232400.0
1254201106,29-08-2014,524500.0,3,1.5,1580,3172,1.0,0,0,4,8,900,680,1946,0,98117,47.7,-122.4,1580,5000,544000.0,Buy,8,Summer,511177.0,527588.5,681850.0,157350.0,818220.0,293720.0
1862400471,20-08-2014,392500.0,3,3.2,1600,1289,3.0,0,0,3,8,1600,0,1998,0,98117,47.7,-122.4,1600,1376,544000.0,Buy,8,Summer,511177.0,527588.5,510250.0,117750.0,612300.0,219800.0
3052700460,30-06-2014,544000.0,3,2.5,1460,1613,2.0,0,0,3,8,1180,280,2007,0,98117,47.7,-122.4,1460,1403,544000.0,Buy,6,Summer,511177.0,527588.5,598400.0,54400.0,718080.0,174080.0
1862400522,22-08-2014,449000.0,3,2.5,1810,1658,3.0,0,0,3,8,1810,0,1998,0,98117,47.7,-122.4,1470,1585,544000.0,Buy,8,Summer,511177.0,527588.5,583700.0,134700.0,700440.0,251440.0
1862400528,16-07-2014,350500.0,2,2.5,1290,1445,3.0,0,0,3,8,1290,0,1999,0,98117,47.7,-122.4,1470,1503,544000.0,Buy,7,Summer,511177.0,527588.5,455650.0,105150.0,546780.0,196280.0
3052700472,13-08-2014,499000.0,3,2.5,1460,1614,2.0,0,0,3,8,1180,280,2007,0,98117,47.7,-122.4,1380,1402,544000.0,Buy,8,Summer,511177.0,527588.5,648700.0,149700.0,778440.0,279440.0
9376301111,30-06-2014,457000.0,3,2.5,1220,1330,2.0,0,0,3,8,1010,210,2008,0,98117,47.7,-122.4,1360,3750,544000.0,Buy,6,Summer,511177.0,527588.5,594100.0,137100.0,712920.0,255920.0
3052700419,16-06-2014,468500.0,3,2.5,1350,1186,2.0,0,0,3,8,1120,230,2007,0,98117,47.7,-122.4,1500,1605,544000.0,Buy,6,Summer,511177.0,527588.5,609050.0,140550.0,730860.0,262360.0
3052700213,29-08-2014,461100.0,2,2.2,1210,1267,2.0,0,0,3,8,1120,90,2010,0,98117,47.7,-122.4,1360,1349,544000.0,Buy,8,Summer,511177.0,527588.5,599430.0,138330.0,719316.0,258216.0
2473480520,08-09-2014,327500.0,3,2.2,1770,8755,1.0,0,0,3,8,1330,440,1981,0,98058,47.4,-122.1,1910,8710,335000.0,Buy,8,Summer,511177.0,423088.5,425750.0,98250.0,510900.0,183400.0
5104450690,16-07-2014,320000.0,4,2.8,2610,9077,1.0,0,0,4,8,1310,1300,1987,0,98058,47.5,-122.1,1900,10500,335000.0,Buy,7,Summer,511177.0,423088.5,416000.0,96000.0,499200.0,179200.0
2473410690,23-06-2014,324000.0,4,1.8,2110,7208,1.0,0,0,3,8,1170,940,1975,0,98058,47.4,-122.1,1820,7208,335000.0,Buy,6,Summer,511177.0,423088.5,421200.0,97200.0,505440.0,181440.0
2473000130,26-06-2014,300000.0,3,2.2,1780,10395,1.0,0,0,3,8,1780,0,1967,0,98058,47.5,-122.2,2080,9360,335000.0,Buy,6,Summer,511177.0,423088.5,390000.0,90000.0,468000.0,168000.0
1328330190,14-07-2014,320000.0,3,1.8,2000,9760,1.0,0,0,4,8,1400,600,1978,0,98058,47.4,-122.1,1890,8089,335000.0,Buy,7,Summer,511177.0,423088.5,416000.0,96000.0,499200.0,179200.0
1328330290,29-07-2014,328000.0,4,1.8,1990,7194,1.0,0,0,4,8,1400,590,1978,0,98058,47.4,-122.1,1820,7400,335000.0,Buy,7,Summer,511177.0,423088.5,426400.0,98400.0,511680.0,183680.0
2473450870,06-10-2014,325000.0,3,2.2,2480,8755,2.0,0,0,3,8,2480,0,1979,0,98058,47.5,-122.1,2280,9940,335000.0,Buy,6,Summer,511177.0,423088.5,422500.0,97500.0,507000.0,182000.0
1402600040,25-08-2014,330000.0,4,2.2,2430,7490,2.0,0,0,3,8,2430,0,1983,0,98058,47.4,-122.1,2070,7469,335000.0,Buy,8,Summer,511177.0,423088.5,429000.0,99000.0,514800.0,184800.0
2597670470,13-08-2014,330000.0,4,2.5,2080,7000,1.0,0,0,4,8,1400,680,1989,0,98058,47.4,-122.2,2090,7082,335000.0,Buy,8,Summer,511177.0,423088.5,429000.0,99000.0,514800.0,184800.0
1328300820,06-08-2014,329000.0,3,1.8,1980,7000,1.0,0,0,4,8,1360,620,1977,0,98058,47.4,-122.1,1880,7200,335000.0,Buy,6,Summer,511177.0,423088.5,427700.0,98700.0,513240.0,184240.0
2972300140,21-08-2014,352500.0,3,2.0,1920,33630,1.0,0,0,3,8,1920,0,1992,0,98056,47.5,-122.2,2080,7505,380000.0,Buy,8,Summer,511177.0,445588.5,458250.0,105750.0,549900.0,197400.0
7236500025,29-08-2014,306000.0,3,1.8,1560,7500,1.0,0,0,4,8,1560,0,1966,0,98056,47.5,-122.2,1600,7904,380000.0,Buy,8,Summer,511177.0,445588.5,397800.0,91800.0,477360.0,171360.0
5358300100,19-06-2014,346150.0,3,2.0,2140,7200,1.0,0,0,4,8,1480,660,1966,0,98056,47.5,-122.2,2070,7220,380000.0,Buy,6,Summer,511177.0,445588.5,449995.0,103845.0,539994.0,193844.0
3343901641,27-08-2014,365000.0,3,2.2,2430,7614,1.5,0,0,3,8,1900,530,1979,0,98056,47.5,-122.2,1720,11250,380000.0,Buy,8,Summer,511177.0,445588.5,474500.0,109500.0,569400.0,204400.0
3990200020,08-09-2014,359000.0,4,1.8,1680,9244,2.0,0,0,3,8,1680,0,1991,0,98166,47.5,-122.4,1840,9387,390000.0,Buy,8,Summer,511177.0,450588.5,466700.0,107700.0,560040.0,201040.0
6118600045,25-08-2014,350000.0,4,2.0,2060,13400,1.0,0,2,4,8,2060,0,1957,0,98166,47.4,-122.3,1950,10370,390000.0,Buy,8,Summer,511177.0,450588.5,455000.0,105000.0,546000.0,196000.0
1220000367,16-07-2014,320000.0,3,2.5,1820,1855,2.0,0,0,3,8,1570,250,2008,0,98166,47.5,-122.3,1470,6900,390000.0,Buy,7,Summer,511177.0,450588.5,416000.0,96000.0,499200.0,179200.0
8732020310,17-07-2014,260000.0,4,2.2,2160,8811,1.0,0,0,3,8,1360,800,1978,0,98023,47.3,-122.4,2090,8400,268450.0,Buy,7,Summer,511177.0,389813.5,338000.0,78000.0,405600.0,145600.0
8732131200,08-08-2014,258000.0,3,1.8,2270,9000,1.0,0,0,4,8,1330,940,1978,0,98023,47.3,-122.4,2090,8400,268450.0,Buy,8,Summer,511177.0,389813.5,335400.0,77400.0,402480.0,144480.0
8731900340,23-06-2014,264000.0,3,1.8,1760,7482,1.0,0,0,4,8,1760,0,1966,0,98023,47.3,-122.4,2000,7500,268450.0,Buy,6,Summer,511177.0,389813.5,343200.0,79200.0,411840.0,147840.0
1938400300,08-07-2014,245000.0,4,2.2,2600,6390,1.0,0,0,3,8,1390,1210,1978,0,98023,47.3,-122.4,2110,6700,268450.0,Buy,8,Summer,511177.0,389813.5,318500.0,73500.0,382200.0,137200.0
2557000630,07-07-2014,266000.0,4,2.2,1995,7102,2.0,0,0,4,8,1995,0,1981,0,98023,47.3,-122.4,1880,7950,268450.0,Buy,7,Summer,511177.0,389813.5,345800.0,79800.0,414960.0,148960.0
8732030080,18-08-2014,230000.0,3,1.8,1450,8378,1.0,0,0,4,8,1450,0,1978,0,98023,47.3,-122.4,1860,8496,268450.0,Buy,8,Summer,511177.0,389813.5,299000.0,69000.0,358800.0,128800.0
109200730,06-05-2014,218000.0,3,1.8,1850,7684,1.0,0,0,3,8,1320,530,1979,0,98023,47.3,-122.4,1940,7630,268450.0,Buy,6,Summer,511177.0,389813.5,283400.0,65400.0,340080.0,122080.0
2115510160,08-12-2014,258950.0,3,1.8,1440,8050,1.0,0,0,3,8,1440,0,1985,0,98023,47.3,-122.4,1790,7488,268450.0,Buy,8,Summer,511177.0,389813.5,336635.0,77685.0,403962.0,145012.0
8731982470,15-07-2014,245000.0,3,2.0,1470,8000,1.0,0,0,4,8,1470,0,1974,0,98023,47.3,-122.4,1980,8000,268450.0,Buy,7,Summer,511177.0,389813.5,318500.0,73500.0,382200.0,137200.0
9264901510,07-11-2014,240000.0,3,1.8,1770,8571,1.0,0,0,3,8,1270,500,1978,0,98023,47.3,-122.3,2120,7711,268450.0,Buy,7,Summer,511177.0,389813.5,312000.0,72000.0,374400.0,134400.0
4167700210,26-08-2014,240000.0,3,1.8,1520,9600,1.0,0,0,3,8,1520,0,1966,0,98023,47.3,-122.4,2060,9600,268450.0,Buy,8,Summer,511177.0,389813.5,312000.0,72000.0,374400.0,134400.0
8731800840,19-06-2014,265000.0,3,1.8,1840,7300,1.0,0,0,3,8,1840,0,1966,0,98023,47.3,-122.4,1920,8010,268450.0,Buy,6,Summer,511177.0,389813.5,344500.0,79500.0,413400.0,148400.0
104550750,28-07-2014,241000.0,3,2.0,1520,7131,1.0,0,0,3,8,1520,0,1993,0,98023,47.3,-122.4,1890,7379,268450.0,Buy,7,Summer,511177.0,389813.5,313300.0,72300.0,375960.0,134960.0
9264900880,15-07-2014,263000.0,3,1.8,1790,7485,1.0,0,0,4,8,1330,460,1979,0,98023,47.3,-122.3,1970,8097,268450.0,Buy,7,Summer,511177.0,389813.5,341900.0,78900.0,410280.0,147280.0
9264921020,08-09-2014,260000.0,3,1.5,1750,7000,2.0,0,0,3,8,1750,0,1983,0,98023,47.3,-122.3,1840,9305,268450.0,Buy,8,Summer,511177.0,389813.5,338000.0,78000.0,405600.0,145600.0
2817100570,27-06-2014,453000.0,4,2.8,2300,37533,1.0,0,3,5,8,1550,750,1979,0,98070,47.4,-122.4,2130,10092,463750.0,Buy,6,Summer,511177.0,487463.5,588900.0,135900.0,706680.0,253680.0
8887001640,06-11-2014,416500.0,4,2.0,2280,39848,2.0,0,0,4,8,2280,0,1991,0,98070,47.5,-122.5,1900,38472,463750.0,Buy,6,Summer,511177.0,487463.5,541450.0,124950.0,649740.0,233240.0
792500190,27-06-2014,410000.0,3,2.0,1400,45738,2.0,0,0,4,8,1400,0,1981,0,98070,47.4,-122.5,2390,56628,463750.0,Buy,6,Summer,511177.0,487463.5,533000.0,123000.0,639600.0,229600.0
8886000021,16-06-2014,445000.0,3,1.8,1890,32340,1.5,0,3,3,8,1890,0,1976,0,98070,47.4,-122.4,1890,40180,463750.0,Buy,6,Summer,511177.0,487463.5,578500.0,133500.0,694200.0,249200.0
2817100910,16-06-2014,385000.0,3,2.0,1590,9912,2.0,0,0,3,8,1590,0,2000,0,98070,47.4,-122.4,1670,9912,463750.0,Buy,6,Summer,511177.0,487463.5,500500.0,115500.0,600600.0,215600.0
8887001215,07-11-2014,407185.0,3,1.8,1860,48076,1.5,0,0,4,8,1860,0,1929,0,98070,47.5,-122.5,1410,23066,463750.0,Buy,7,Summer,511177.0,487463.5,529340.5,122155.5,635208.6,228023.6
2923049393,13-08-2014,278000.0,4,2.2,2400,7738,1.5,0,0,3,8,2400,0,1964,0,98148,47.5,-122.3,2170,8452,278000.0,Buy,8,Summer,511177.0,394588.5,361400.0,83400.0,433680.0,155680.0
1025049114,17-07-2014,625504.0,3,2.2,1270,1566,2.0,0,0,3,8,1060,210,2014,0,98105,47.7,-122.3,1160,1327,675000.0,Buy,7,Summer,511177.0,593088.5,688054.4,62550.4,825665.3,200161.3
3179100435,15-07-2014,641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,1953,0,98105,47.7,-122.3,2400,5406,675000.0,Buy,7,Summer,511177.0,593088.5,705100.0,64100.0,846120.0,205120.0
8827900015,29-08-2014,501000.0,3,1.0,1160,4360,1.0,0,0,4,8,1160,0,1929,0,98105,47.7,-122.3,1810,4360,675000.0,Buy,8,Summer,511177.0,593088.5,651300.0,150300.0,781560.0,280560.0
3179100480,06-08-2014,530000.0,3,2.2,1264,1536,2.0,0,0,3,8,1264,0,2003,0,98105,47.7,-122.3,1264,2067,675000.0,Buy,6,Summer,511177.0,593088.5,689000.0,159000.0,826800.0,296800.0
1025049115,25-06-2014,594000.0,3,2.2,1270,1406,2.0,0,0,3,8,1060,210,2014,0,98105,47.7,-122.3,1160,1327,675000.0,Buy,6,Summer,511177.0,593088.5,653400.0,59400.0,784080.0,190080.0
1025049268,21-07-2014,549900.0,2,1.8,1140,936,2.0,0,0,3,8,940,200,2014,0,98105,47.7,-122.3,1160,1327,675000.0,Buy,7,Summer,511177.0,593088.5,714870.0,164970.0,857844.0,307944.0
2592300450,27-06-2014,279000.0,3,2.5,1630,7950,1.0,0,0,3,8,1320,310,1985,0,98042,47.4,-122.2,1650,7952,292000.0,Buy,6,Summer,511177.0,401588.5,362700.0,83700.0,435240.0,156240.0
7215400770,23-06-2014,260000.0,4,2.5,2000,37045,2.0,0,0,3,8,2000,0,1989,0,98042,47.3,-122.1,2390,36868,292000.0,Buy,6,Summer,511177.0,401588.5,338000.0,78000.0,405600.0,145600.0
1796360340,22-07-2014,269950.0,3,2.0,1660,8641,2.0,0,0,4,8,1660,0,1987,0,98042,47.4,-122.1,1490,8641,292000.0,Buy,7,Summer,511177.0,401588.5,350935.0,80985.0,421122.0,151172.0
2887970040,08-04-2015,234950.0,2,2.5,1720,3132,2.0,0,0,3,8,1720,0,1999,0,98042,47.4,-122.2,1740,4220,292000.0,Buy,8,Summer,511177.0,401588.5,305435.0,70485.0,366522.0,131572.0
5468770180,23-06-2014,285000.0,3,2.5,1660,6263,2.0,0,0,3,8,1660,0,2003,0,98042,47.4,-122.1,2190,6192,292000.0,Buy,6,Summer,511177.0,401588.5,370500.0,85500.0,444600.0,159600.0
6792200066,25-07-2014,280000.0,4,2.2,1834,7460,2.0,0,0,3,8,1834,0,2012,0,98042,47.4,-122.2,1979,9008,292000.0,Buy,7,Summer,511177.0,401588.5,364000.0,84000.0,436800.0,156800.0
4039100400,06-05-2015,515000.0,3,2.5,3000,8250,1.0,0,0,4,8,1760,1240,1963,0,98008,47.6,-122.1,2040,8250,545000.0,Buy,6,Summer,511177.0,528088.5,669500.0,154500.0,803400.0,288400.0
4046400440,06-08-2014,532500.0,4,2.5,2490,8750,2.0,0,0,3,8,2040,450,1976,0,98008,47.6,-122.1,2120,10240,545000.0,Buy,6,Summer,511177.0,528088.5,585750.0,53250.0,702900.0,170400.0
4039000050,14-07-2014,516130.0,3,1.8,1510,8250,1.0,0,0,4,8,1510,0,1962,0,98008,47.6,-122.1,1770,8250,545000.0,Buy,7,Summer,511177.0,528088.5,670969.0,154839.0,805162.8,289032.8
686400060,20-08-2014,521000.0,4,2.2,1890,8034,1.0,0,0,4,8,1890,0,1967,0,98008,47.6,-122.1,1920,7210,545000.0,Buy,8,Summer,511177.0,528088.5,677300.0,156300.0,812760.0,291760.0
7525300260,23-06-2014,502000.0,6,2.5,2890,8122,1.0,0,0,3,8,1630,1260,1977,0,98008,47.6,-122.1,2730,9915,545000.0,Buy,6,Summer,511177.0,528088.5,652600.0,150600.0,783120.0,281120.0
9557300560,08-05-2014,530000.0,3,1.8,1980,6760,1.0,0,0,4,8,1980,0,1973,0,98008,47.6,-122.1,2120,7280,545000.0,Buy,8,Summer,511177.0,528088.5,583000.0,53000.0,699600.0,169600.0
8857320030,07-11-2014,515000.0,3,2.0,1810,2738,2.0,0,0,4,9,1810,0,1979,0,98008,47.6,-122.1,1760,2754,545000.0,Buy,7,Summer,511177.0,528088.5,669500.0,154500.0,803400.0,288400.0
6752000330,15-08-2014,490000.0,3,1.8,1490,11360,1.0,0,0,3,8,1490,0,1975,0,98008,47.6,-122.1,2350,10320,545000.0,Buy,8,Summer,511177.0,528088.5,637000.0,147000.0,764400.0,274400.0
1072010350,28-08-2014,380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,1978,0,98059,47.5,-122.1,2470,11340,435000.0,Buy,8,Summer,511177.0,473088.5,494000.0,114000.0,592800.0,212800.0
869700320,06-08-2014,300000.0,3,2.5,1260,3855,2.0,0,0,3,8,1260,0,1999,0,98059,47.5,-122.2,1310,3344,435000.0,Buy,6,Summer,511177.0,473088.5,390000.0,90000.0,468000.0,168000.0
1072030510,29-08-2014,415000.0,4,2.2,2240,12650,1.0,0,0,4,8,1730,510,1981,0,98059,47.5,-122.1,2150,12650,435000.0,Buy,8,Summer,511177.0,473088.5,539500.0,124500.0,647400.0,232400.0
3295900490,29-07-2014,423000.0,4,2.5,2320,4254,2.0,0,0,3,8,2320,0,2004,0,98059,47.5,-122.1,2330,4602,435000.0,Buy,7,Summer,511177.0,473088.5,549900.0,126900.0,659880.0,236880.0
5095400460,23-07-2014,390000.0,4,2.5,1840,15496,2.0,0,0,3,8,1840,0,1991,0,98059,47.5,-122.1,1840,15040,435000.0,Buy,7,Summer,511177.0,473088.5,507000.0,117000.0,608400.0,218400.0
7229800430,23-07-2014,379500.0,3,2.2,1830,25641,2.0,0,0,3,8,1830,0,1989,0,98059,47.5,-122.1,1500,25641,435000.0,Buy,7,Summer,511177.0,473088.5,493350.0,113850.0,592020.0,212520.0
2385200050,20-06-2014,425000.0,3,2.5,2540,5612,2.0,0,0,3,9,2540,0,1999,0,98059,47.5,-122.2,2380,6303,435000.0,Buy,6,Summer,511177.0,473088.5,552500.0,127500.0,663000.0,238000.0
5126300510,08-01-2015,419000.0,3,2.5,2170,4517,2.0,0,0,3,8,2170,0,2002,0,98059,47.5,-122.1,2610,4770,435000.0,Buy,8,Summer,511177.0,473088.5,544700.0,125700.0,653640.0,234640.0
1081310060,08-01-2015,375000.0,5,2.5,2100,14858,1.0,0,0,5,8,2100,0,1970,0,98059,47.5,-122.1,1980,11730,435000.0,Buy,8,Summer,511177.0,473088.5,487500.0,112500.0,585000.0,210000.0
1081330060,13-08-2014,375000.0,4,2.2,2100,12738,2.0,0,0,4,8,2100,0,1975,0,98059,47.5,-122.1,2000,12090,435000.0,Buy,8,Summer,511177.0,473088.5,487500.0,112500.0,585000.0,210000.0
8079040140,06-10-2014,429000.0,3,2.5,1860,11122,2.0,0,0,3,8,1860,0,1994,0,98059,47.5,-122.2,2420,8542,435000.0,Buy,6,Summer,511177.0,473088.5,557700.0,128700.0,669240.0,240240.0
1072000240,24-06-2014,366000.0,3,1.8,1840,11440,1.0,0,0,4,8,1340,500,1977,0,98059,47.5,-122.1,1940,11440,435000.0,Buy,6,Summer,511177.0,473088.5,475800.0,109800.0,570960.0,204960.0
